prod_name,prod_category,prod_price
연세)런닝맨블루베리190ml,유제품,1000
CJ)비비고김치볶음80g,즉석식품,1400
CJ)고메로제치킨180g,즉석식품,5500
푸르밀)초코바나나킥우유300ml,유제품,1500
오뚜기)소시지야채볶음,즉석식품,4800
크라운)미니쉘딸기24g,초콜릿,1000
허쉬)크리스피샌드위치,아이스크림,2500
사조)스노우크랩킹140g,소시지,2900
파이)베리초코바,아이스크림,1800
CJ)컵반불고기덮밥,즉석식품,3500
오뚜기)컵밥불닭마요덮밥,즉석식품,3500
CJ)맥스봉갈릭후랑크,소시지,2000
서울)바나나우유200ml,유제품,950
오뚜기)새송이쇠고기죽,즉석식품,3200
서울)아침에주스포도210ml,주스,1200
사조)휠터치3입소시지,소시지,3900
해태)자유시간크리스피,초콜릿,1000
빙그레)아카페라UP스윗350,커피,2200
롯데)가나비얀코,아이스크림,1800
코카)미닛스파클복숭아캔,탄산음료,1200
다논)액티비아업복숭아,유제품,1800
CJ)맥스봉오리지날후랑크,소시지,2000
CJ)스팸340g,즉석식품,7500
CJ)스팸200g,즉석식품,5500
빙그레)끌레도르크림치즈,아이스크림,2000
빙그레)끌레도르크림치즈,아이스크림,2000
오뚜기)컵밥돌솥비빔밥,즉석식품,3500
매일)킨더초콜릿미니22입,초콜릿,4000
동서)티오피심플리아메240,커피,1800
동서)티오피심플리라떼240,커피,1800
서울)아침에주스오렌지210,주스,1200
코카)환타플러스씨레몬캔,탄산음료,1300
오뚜기)파스탕크림치즈,라면,1600
오뚜기)파스탕크림토마토,라면,1600
동원)밀스드링킹300ml,즉석식품,3000
CJ)빕스베이컨포테토피자,즉석식품,2800
CJ)빕스고르곤졸라피자,즉석식품,2800
롯데)쌀로별오리지널,과자,1500
서울)치즈큐빅플레인,유제품,4800
서울)치즈큐빅햄맛,유제품,4800
오뚜기)컵밥참치마요덮밥,즉석식품,3500
팔도)비락식혜바,아이스크림,1200
동원)상상안심육포,원물간식,4800
오리온)후라보노쿨민트,껌,800
오리온)후라보노스윗민트,껌,800
아임리얼)요거트딸바150ml,유제품,1800
좋은)순면울날중4입,위생용품,1900
농심)오징어다리달달구이,과자,1500
빙그레)슈퍼콘초코,아이스크림,1800
CJ)맥스봉리치치즈50g,소시지,1700
오뚜기)컵누들매콤소컵,라면,1200
동원)자연산골뱅이140g,즉석식품,5000
농심)이카후라이,원물간식,2700
농심)우마이카,과자,2700
동원)양반쇠고기미역죽,즉석식품,3500
동원)양반홍게살죽,즉석식품,3500
롯데)트로피파인캔355ml,탄산음료,1200
파이)민트초코바,아이스크림,1800
롯데)도리토스갈비천왕,과자,1500
매일)바이오드링킹사과250,유제품,1700
해태)자유시간아몬드36g,초콜릿,1000
해태)맛동산90g,과자,2000
코카)식후비법W차P500ml,차,1800
오리온)닥터유에너지바,초콜릿,1200
오리온)닥터유99라이트바,초콜릿,1200
크리넥스)캡형물티슈60매,위생용품,3000
나뚜루)트리플치즈쿠키컵,아이스크림,3900
오뚜기)달콤데리야끼치킨,즉석식품,3000
롯데)스크류바피치,아이스크림,1000
해태)구운치즈감자칩,과자,1500
썬푸드)구운한치,원물간식,2500
썬푸드)구운전갱이,원물간식,2500
GRN)지금부터숙취해소제,건강음료,5000
CJ)고메치즈함박스테이크,즉석식품,5500
농심)포테토칩콘치즈,과자,1500
롯데)롱에센뽀득프랑크,소시지,2300
광동)쌍화보감,건강음료,1300
롯데)밀키스캔340ml,탄산음료,1400
삼립)잼있는사과쿠키,쿠키,800
삼립)잼있는딸기쿠키,쿠키,800
오리온)더민트페퍼민트,사탕,800
롯데)몬스터칙촉쇼콜라,쿠키,1200
롯데)몬스터칙촉티라미수,쿠키,1200
롯데)꼬깔콘군옥수수144g,과자,3000
롯데)꼬깔콘매콤달콤144g,과자,3000
동원)리얼킹치즈후랑크,소시지,2000
오뚜기)컵밥부대찌개밥,즉석식품,3500
CJ)컵반볶은김치덮밥,즉석식품,3500
서울)아침에유기농오렌지,주스,1800
서울)아침에유기농포도,주스,1800
하이트)새벽헛개P500,차,2000
삼양사)상쾌환3입기획팩,건강음료,8500
오리온)그래놀라바무화과,초콜릿,1200
오리온)그래놀라바검은콩,초콜릿,1200
오리온)그래놀라바단호박,초콜릿,1200
CJ)고메핫스파이시미트볼,즉석식품,5500
오뚜기)컵밥버터장조림,즉석식품,3500
CJ)워터젤리제로자몽170ml,음료수,2000
CJ)워터젤리제로레몬170ml,음료수,2000
오뚜기)스위트콘340g,즉석식품,2400
빙그레)오프룻복숭아컵,유제품,1900
동원)드링킹요구파인310ml,유제품,1800
롯데)왓따청포도맛껌,껌,500
담터)호두아몬드율무원컵,차,1500
롯데)제주말차라떼230ml,커피,2000
사조)한입피자콤비네이션,즉석식품,1900
사조)한입피자고르곤졸라,즉석식품,1900
오뚜기)오감포차칠리새우,즉석식품,8900
롯데)구미구미젤리,젤리,1000
정식품)녹차베지밀캔195ml,두유,1300
서울)딸기꿀딴지180ml,유제품,1000
나뚜루)밀크앤쿠키바,아이스크림,3900
오뚜기)컵밥소시지야채,즉석식품,3500
허쉬)녹차초코바,아이스크림,2000
하림)닭가슴살육포순한맛,원물간식,3500
하림)닭가슴살육포매운맛,원물간식,3500
웅진)자연은알로에P1.5L,주스,4100
롯데)도리토스나쵸치즈,과자,1500
해태)갈아만든배바,아이스크림,1000
해태)바밤바샌드,아이스크림,2000
오뚜기)김라면컵,라면,1600
오뚜기)떡라면컵,라면,2000
정식품)리얼코코넛235ml,주스,1600
빙그레)쥬시쿨사과에이드,주스,1500
빙그레)쥬시쿨감귤에이드,음료수,1500
동원)얼라이브오렌지250ml,주스,1500
롯데)오잉랍스터맛,과자,1500
롯데)왓따짱셔요껌,껌,1200
롯데푸드)라베스트치즈바,아이스크림,2000
오뚜기)맥앤치즈스파게티,라면,2000
해태)맛동산흑당쇼콜라90g,과자,2000
네슬레)킷캣청키쿠앤크,초콜릿,1000
빙그레)끌레도르블루베리,아이스크림,2000
롯데)가나민트초코콘,아이스크림,2000
해태)신쫄이구미딸기맛,젤리,1200
해태)신쫄이구미콜라맛,젤리,1200
CJ)비비고매운맛김치150g,즉석식품,2200
오뚜기)카레부어스트,즉석식품,4800
오뚜기)컵밥설렁탕국밥,즉석식품,3500
커피엔)든든왕만쥬,빵,1000
커피엔)초코블랑,빵,1000
커피엔)쇼콜라미니파이,파이,1200
커피엔)촉촉카스테라,빵,1200
커피엔)벨기에초코와플,파이,1500
해태)구운양파어니언랜치,과자,1500
오리온)그래놀라과일33g,시리얼,1200
오리온)그래놀라검은콩33g,시리얼,1200
오리온)그래놀라야채33g,시리얼,1200
하림)고소한근위볶음,즉석식품,6000
CJ)맛고구마60g,원물간식,3500
크라운)꿀땅콩듬뿍카라멜,과자,1500
롯데)하비스트달콤고소,쿠키,1500
나뚜루)카라멜파인트,아이스크림,10500
해태)고향만두치즈갈비,즉석식품,2900
삼양)김치버터볶음면대컵,라면,1600
팔도)이탈리안델리대컵,라면,1600
롯데)야채크래커1400,쿠키,1400
롯데)가나초콜릿골드,초콜릿,1500
삼립)육식본능비빔제육,즉석식품,3500
삼립)육식본능비빔불고기,즉석식품,3500
롯데)하비스트피넛샌드,쿠키,1500
크라운)죠리팡뮤즐리40g,과자,1500
롯데)찰옥수수바,아이스크림,1000
나뚜루)제주녹차콘,아이스크림,3800
대상)안주야매운곱창볶음,즉석식품,7900
머거본)칼몬드35g,원물간식,2300
머거본)새우몬드30g,원물간식,2300
빙그레)잇츠라떼카라멜,커피,2500
빙그레)잇츠라떼연유,커피,2500
코카)조지아스윗아메캔,커피,1100
롯데)크런키화이트,초콜릿,1500
롯데)왓따딸기맛껌,사탕,500
커피엔)그린티쿠키,쿠키,1200
커피엔)크랜베리쿠키,쿠키,1200
해태)연양갱바,초콜릿,1000
동원)리얼킹비프봉55g,소시지,1600
CJ)비비고소고기죽,즉석식품,4900
CJ)비비고전복죽,즉석식품,4900
코카)미닛플라워벚꽃사과,음료수,1500
롯데)레쓰비연유240ml,커피,1200
롯데)레쓰비솔트240ml,커피,1200
CJ)컨디션환,건강음료,2900
한성)몬스터크랩142g,소시지,3200
농심)감자면큰사발,라면,1600
롯데)구미구미딸기,젤리,1000
롯데)청포도젤리,젤리,1200
선명)하루견과레드20g,원물간식,1200
선명)하루견과그린20g,원물간식,1200
선명)하루견과옐로우20g,원물간식,1200
선명)하루견과퍼플20g,원물간식,1200
매일)플로리다레몬에이드,음료수,1500
매일)플로리다레몬딸기,음료수,1500
빙그레)따옴석류크랜베리,주스,2000
빙그레)따옴청귤한라봉235,주스,2000
롯데)핫식스더킹파워355ml,에너지드링크,2000
롯데)핫식스더킹펀치355ml,에너지드링크,2000
동원)커핑로드카페봉봉,커피,2500
동원)커핑에스프레소라떼,커피,2500
매일)상하유기농멸균200ml,유제품,1500
매일)상하유기농저지방200,유제품,1500
매일)우유속에망고310ml,유제품,1500
코카)스프라이트배향P500ml,탄산음료,1800
롯데)마시는오트밀그레인,음료수,2000
롯데)마시는오트밀단호박,음료수,2000
장수)리얼깔라만시200ml,음료수,2500
롯데)핑크퐁오렌망고235ml,음료수,1200
롯데)핑크퐁포도사과235ml,음료수,1200
도시어부)묵어바어묵바,소시지,1800
롯데)곤약애빠지다자몽,음료수,2000
빙그레)비비빅흑임자바,아이스크림,1200
삼양)왕갈비통닭볶음대컵,라면,1500
썬푸드)오잉스틱,원물간식,2500
썬푸드)이카소면,원물간식,2500
고려은단)허니유자비타민C,음료수,1200
해태)버터링콘,아이스크림,2000
롯데푸드)아맛나콘,아이스크림,1800
동학)빅구슬아이스사과,아이스크림,1500
사조)한입에꼬치바,소시지,2000
담터)벚꽃라떼23g,유제품,1500
매일)흰우유500ml,유제품,1650
엠치)안티파흐멜린,건강음료,5000
동원)콘소메맛스트링치즈,유제품,1200
남양)프렌치바닐라크림250,커피,2000
빙그레)잇츠라떼바닐라,커피,2500
농심)냉라면,라면,1500
농심)도토리쫄쫄면,라면,1500
미닛메이드)스파클링사과345ML,탄산음료,1200
미닛메이드)스파클링청포도345ML,탄산음료,1200
빙그레)헤이젤리복숭아190ML,음료수,2000
빙그레)헤이젤리오렌지190ML,음료수,2000
유어스)단팥팬케이크,케잌,1200
유어스)바움쿠헨,케잌,1300
유어스)소프트케이크,케잌,1200
유어스)슬라이스파운드,케잌,1200
유어스)슬라이스파운드초코,케잌,1200
유어스)우유앙금만쥬,파이,1200
유어스)초코마들렌,빵,1200
유어스)초코브라우니쿠키,쿠키,1000
유어스)초코칩쿠키(오리지널),쿠키,1000
유어스)카스테라,빵,1200
지유가오카)시카고브라우니,쿠키,1200
해태)강원평창수2.0L,생수,1400
해태)구운양파(어니언랜치)1500,과자,1500
도라에몽초코볼2200,과자,2200
유어스)나쵸살사콤보2000,과자,2000
유어스)나쵸치즈콤보2000,과자,2000
트롤리)미니버거젤리5입2000,젤리,2000
트롤리)사우어글로웜즈100G,젤리,2000
볶음아몬드30G,원물간식,1000
볶음캐슈넛30G,원물간식,1000
브라질넛25G,원물간식,1000
샐러드토핑30G,원물간식,1000
호두25G,원물간식,1000
돌)망고컵198G,주스,2400
돌)복숭아컵198G,주스,2400
돌)자몽메들리컵198G,주스,2400
돌)파인애플컵198G,주스,2400
냉동애플망고300G,원물간식,3500
미닛)플라워벚꽃&사과350ML,음료수,1500
코카)썬키스트레몬에이드350ML,음료수,1500
광동)탐라는제주감귤500ML,주스,1600
웅진)자연은토마토180ML,주스,1200
코카)씨그램라임탄산수350ML,탄산음료,1300
코카)씨그램레몬탄산수350ML,탄산음료,1300
해태)평창수프리미엄500ML,생수,950
일화)천연사이다355ML,탄산음료,1200
일화)맥콜250ML,탄산음료,1200
동아)데미소다레몬캔250ML,탄산음료,1200
동아)데미소다애플캔250ML,탄산음료,1200
동아)오란씨깔라만시비타민C250,탄산음료,1000
동아)오란씨오렌지비타민C250ML,탄산음료,1000
동아)오란씨파인비타민C250ML,탄산음료,1000
동아)나랑드사이다245ML,탄산음료,1000
코카)스프라이트PET500ML,탄산음료,1800
코카)스프라이트배향500ML,탄산음료,1800
코카콜라)암바사캔345ML,탄산음료,1300
일화)맥콜500ML,탄산음료,1700
동아)오로나민C120ML,건강음료,1000
동아)모닝케어100ML,건강음료,4500
동아)모닝케어레이디100ML,건강음료,4500
동아)모닝케어강황100ML,건강음료,5000
파워에이드)마운틴블러스트240ML,에너지드링크,1000
파워에이드)퍼플스톰600ML,에너지드링크,2000
썬키스트)레몬워터500ML,음료수,1500
영진)구론산바몬드오리지날150ML,건강음료,1000
한독)레디큐120ML,건강음료,5000
코카)골드피크오리지널470ML,커피,1800
코카)태양의식후비법W차500ML,차,1800
코카)태양의마테차500ML,차,1400
조지아)맥스커피240ML,커피,1100
조지아)카페라떼240ML,커피,1100
웅진)광명찾은결명자차500ML,차,1500
유어스)웅진팥차500ML,차,1500
서울)아침에주스골든사과230ML,주스,1500
서울)아침에주스제주감귤230ML,주스,1500
서울)아침에주스청포도230ML,주스,1500
서울)아침에주스유기농오렌지190,주스,1800
서울)아침에주스유기농포도190ML,주스,1800
다논)액티비아업딸기210ML,유제품,1800
다논)액티비아업복숭아210ML,유제품,1800
다논)액티비아업플레인210ML,유제품,1800
풀무원)마이딜라잇레몬라임180ML,유제품,1800
풀무원)마이딜라잇블랙체리180ML,유제품,1800
풀무원)아임리얼딸기바나나150ML,유제품,1800
서울)목장요구르트딸기225ML,유제품,2100
서울)스페셜티라떼300ML,커피,2300
서울)스페셜티블랙300ML,커피,2300
서울)커피우유300ML,유제품,1500
서울)아이마이밀오트밀크225ML,음료수,2000
노가리먹태1입,원물간식,4500
어리굴젓(냉동),즉석식품,3500
한끼연어스테이크,즉석식품,3800
남도새꼬막80G,즉석식품,3500
한끼연어장,즉석식품,3500
타코와사비80G,즉석식품,3500
삭힌홍어회130G,즉석식품,6900
삭힌홍어회130G(많이삭힌맛),즉석식품,6900
홍어회무침,즉석식품,6900
한끼오리통살스테이크200G,즉석식품,6500
G신선)지정농장1등급란(10입),즉석식품,3900
썬스위트)노랑옥수수,즉석식품,2000
잘풀리는집)3겹27M*9롤,위생용품,10500
크리넥스3겹데코(12롤*35M),위생용품,20800
유어스)잘풀리는집3겹(27M*15롤),생활용품,15900
프리미엄훼이셜각티슈200매*3입,생활용품,7500
유어스(P)프리미엄물티슈70매캡,위생용품,6500
유어스)베이직물티슈20매,위생용품,1800
유어스)베이직물티슈80매(캡형),위생용품,5000
네이쳐)무형광프리미엄3겹*24롤,위생용품,17900
유어스)크리넥스안심물티슈12매,위생용품,1000
씨알로)콘시리얼바900,초콜릿,900
씨알로)콘요구르트바900,초콜릿,900
유어스)뻥이요,과자,1200
미성)피넛쿠키(오버액션)1500,쿠키,1500
유어스)영화관팝콘,과자,1200
유어스)크림치즈팝콘,과자,1200
폴트)딸기타르트2500,쿠키,2500
폴트)초콜릿헤이즐넛타르트2500,파이,2500
맥스포테이토(사워크림),과자,1000
맥스포테이토(크리스프),과자,1000
헬레마(피넛쿠키)1000,쿠키,1000
켈로그)허쉬초코크런치1500,초콜릿,1500
에낙라면과자500,과자,500
삼경)펀바이츠(초코크림)1500,과자,1500
삼경)베이비스타(치킨맛)800,과자,800
명도)포크라인즈1500,원물간식,1500
명도)핫꼬부리1000,과자,1000
오레오)씬즈바닐라무스1700,쿠키,1700
리츠샌드위치크래커1900,쿠키,1900
오레오)웨하스스틱초코2500,초콜릿,2500
켈로그)레드베리에너지바,초콜릿,1200
켈로그)베리앤넛에너지바1400,초콜릿,1400
켈로그)크런치넛에너지바1200,초콜릿,1200
